'name','correct','wrong','overall_accuracy','average_accuracy','balanced_accuracy','jaccard_macro','FAVOR_p','FAVOR_r','FAVOR_f1','AGAINST_p','AGAINST_r','AGAINST_f1','NONE_p','NONE_r','NONE_f1','micro_p','micro_r','micro_f1','macro2_p','macro2_r','macro2_f1','macro_p','macro_r','macro_f1'
abortion_10_e-3,85.0,36.0,0.7024793388429752,0.7024793388429752,0.6687443464495703,0.505462325492446,0.5833333333333334,0.6363636363636364,0.6086956521739131,0.7647058823529411,0.7761194029850746,0.7703703703703704,0.6551724137931034,0.59375,0.6229508196721311,0.7024793388429752,0.7024793388429752,0.7024793388429752,0.6740196078431373,0.7062415196743554,0.6895330112721417,0.6677372098264595,0.6687443464495703,0.6673389474054715
abortion_20_e-3,79.0,42.0,0.6528925619834711,0.6528925619834711,0.6639812302125735,0.4675564453342231,0.53125,0.7727272727272727,0.6296296296296297,0.7586206896551724,0.6567164179104478,0.7040000000000001,0.5806451612903226,0.5625,0.5714285714285715,0.6528925619834711,0.6528925619834711,0.6528925619834711,0.6449353448275862,0.7147218453188602,0.6668148148148149,0.6235052836484983,0.6639812302125735,0.6350194003527337
abortion_1_e-4,67.0,54.0,0.5537190082644629,0.5537190082644629,0.3768656716417911,0.2406358885017422,0.0,0.0,0.0,0.5673076923076923,0.8805970149253731,0.6900584795321638,0.47058823529411764,0.25,0.32653061224489793,0.5537190082644629,0.5537190082644629,0.5537190082644629,0.28365384615384615,0.44029850746268656,0.3450292397660819,0.34596530920060325,0.3768656716417911,0.3388630305923539
abortion_2_e-4,74.0,47.0,0.6115702479338843,0.6115702479338843,0.43345771144278605,0.2966211825860949,0.0,0.0,0.0,0.6019417475728155,0.9253731343283582,0.7294117647058823,0.6666666666666666,0.375,0.4800000000000001,0.6115702479338843,0.6115702479338843,0.6115702479338843,0.30097087378640774,0.4626865671641791,0.36470588235294116,0.4228694714131607,0.43345771144278605,0.4031372549019608
abortion_3_e-4,71.0,50.0,0.5867768595041323,0.5867768595041323,0.39676616915422885,0.25991478203867585,0.0,0.0,0.0,0.5779816513761468,0.9402985074626866,0.7159090909090909,0.6666666666666666,0.25,0.36363636363636365,0.5867768595041323,0.5867768595041323,0.5867768595041323,0.2889908256880734,0.4701492537313433,0.35795454545454547,0.4148827726809378,0.39676616915422885,0.35984848484848486
abortion_5_e-4,75.0,46.0,0.6198347107438017,0.6198347107438017,0.4221082089552239,0.2864334923158453,0.0,0.0,0.0,0.6,0.9850746268656716,0.7457627118644069,0.8181818181818182,0.28125,0.41860465116279066,0.6198347107438017,0.6198347107438017,0.6198347107438017,0.3,0.4925373134328358,0.37288135593220345,0.4727272727272727,0.4221082089552239,0.38812245434239917
abortion_10_e-4,83.0,38.0,0.6859504132231405,0.6859504132231405,0.5733548168249661,0.43470184867039635,0.8,0.18181818181818182,0.2962962962962963,0.6785714285714286,0.8507462686567164,0.7549668874172186,0.6875,0.6875,0.6875,0.6859504132231405,0.6859504132231405,0.6859504132231405,0.7392857142857143,0.5162822252374492,0.5256315918567575,0.7220238095238095,0.5733548168249661,0.579587727904505
abortion_20_e-4,86.0,35.0,0.7107438016528925,0.7107438016528925,0.6900440976933515,0.5236885404568331,0.5833333333333334,0.6363636363636364,0.6086956521739131,0.7692307692307693,0.746268656716418,0.7575757575757576,0.6875,0.6875,0.6875,0.7107438016528925,0.7107438016528925,0.7107438016528925,0.6762820512820513,0.6913161465400272,0.6831357048748353,0.6800213675213675,0.6900440976933515,0.6845904699165569
abortion_1_e-5,67.0,54.0,0.5537190082644629,0.5537190082644629,0.3333333333333333,0.18457300275482094,0.0,0.0,0.0,0.5537190082644629,1.0,0.7127659574468085,0.0,0.0,0.0,0.5537190082644629,0.5537190082644629,0.5537190082644629,0.2768595041322314,0.5,0.35638297872340424,0.18457300275482094,0.3333333333333333,0.23758865248226949
abortion_2_e-5,67.0,54.0,0.5537190082644629,0.5537190082644629,0.3333333333333333,0.18457300275482094,0.0,0.0,0.0,0.5537190082644629,1.0,0.7127659574468085,0.0,0.0,0.0,0.5537190082644629,0.5537190082644629,0.5537190082644629,0.2768595041322314,0.5,0.35638297872340424,0.18457300275482094,0.3333333333333333,0.23758865248226949
